cik,name,report_year,docID,sentenceID,section_name,section_item,section_ID,form,sentence_index,sentence,SIC,reportDate,temporal_bin,sample_created_at,last_modified_date,sample_version,source_file_path,load_method
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_22,Business,item_1,0,10-K,22,"Within Google, our investments in machine learning over a decade have enabled us to build products that are smarter and more useful -- it's what allows you to use your voice to ask the Google Assistant for information, to translate the web from one language to another, to see better YouTube recommendations, and to search for people and events in Google Photos.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_23,Business,item_1,0,10-K,23,"Machine learning is also showing great promise in helping us tackle big issues, like dramatically improving the energy efficiency of our data centers.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_24,Business,item_1,0,10-K,24,"Across Other Bets, machine learning helps self-driving cars better detect and respond to others on the road, and can also improve the ability of clinicians to detect diseases such as diabetic retinopathy.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_25,Business,item_1,0,10-K,25,Google Serving our users We have always been a company committed to making big bets that have the potential to improve the lives of millions of people.,7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_26,Business,item_1,0,10-K,26,"Our product innovations have made our services widely used, and our brand one of the most recognized in the world.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_27,Business,item_1,0,10-K,27,"Google's core products and platforms such as Android, Chrome, Gmail, Google Maps, Google Play, Search, and YouTube each have over one billion monthly active users.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_28,Business,item_1,0,10-K,28,"But most important, we believe we are just beginning to scratch the surface.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_29,Business,item_1,0,10-K,29,Our vision is to remain a place of incredible creativity and innovation that uses our technical expertise to tackle big problems.,7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_30,Business,item_1,0,10-K,30,"As the majority of Alphabet's big bets continue to reside within Google, an important benefit of the shift to Alphabet has been the tremendous focus that we're able to have on Google's many extraordinary opportunities.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_31,Business,item_1,0,10-K,31,Alphabet Inc.,7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_32,Business,item_1,0,10-K,32,"Google's mission to organize the world's information and make it universally accessible and useful has always been our North Star, and our products have come a long way since the company was founded nearly two decades ago.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_33,Business,item_1,0,10-K,33,"Instead of just showing ten blue links in our search results, we are increasingly able to provide direct answers -- even if you're speaking your question using Voice Search -- which makes it quicker, easier and more natural to find what you're looking for.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_34,Business,item_1,0,10-K,34,"You can also type or talk with the Google Assistant in a conversational way across multiple devices like phones, speakers, headphones, televisions and more.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_35,Business,item_1,0,10-K,35,"And with Google Lens, you can now use your phone's camera to identify an unfamiliar landmark or find a trailer from a movie poster.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_36,Business,item_1,0,10-K,36,"Over time, we have also added other services that let you access information quickly and easily -- like Google Maps, which helps you navigate to a store while showing you current traffic conditions, or Google Photos, which helps you store and organize your photos.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_37,Business,item_1,0,10-K,37,"This drive to make information more accessible has led us over the years to improve the discovery and creation of digital content, on the web and through platforms like Google Play and YouTube.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_38,Business,item_1,0,10-K,38,"And with the migration to mobile, people are consuming more digital content by watching more videos, playing more games, listening to more music, reading more books, and using more apps than ever before.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_39,Business,item_1,0,10-K,39,"Working with content creators and partners, we continue to build new ways for people around the world to find great digital content.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_40,Business,item_1,0,10-K,40,Fueling all of these great digital experiences are powerful platforms and hardware.,7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_41,Business,item_1,0,10-K,41,"That's why we continue to invest in platforms like our Android mobile operating system, Chrome browser, Chrome operating system, and Daydream virtual reality platform, as well as growing our family of great hardware devices.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_42,Business,item_1,0,10-K,42,"We see tremendous potential for devices to be helpful, make your life easier, and even get better over time, by combining the best of Google's AI, software, and hardware.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_43,Business,item_1,0,10-K,43,"This is reflected in our latest generation of hardware products like the newest additions to the Google Home family called Mini and Max, Pixel 2 phone, and Pixelbook laptop.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_44,Business,item_1,0,10-K,44,Creating beautiful products that people rely on every day is a journey that we are investing in for the long run.,7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_45,Business,item_1,0,10-K,45,"Google was a company built in the cloud and has been investing in infrastructure, security, data management, analytics, and AI from the very beginning.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_46,Business,item_1,0,10-K,46,"We have continued to enhance these strengths with features like data migration, modern development environments and machine learning tools to provide enterprise-ready cloud services, including Google Cloud Platform and G Suite, to our customers.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_47,Business,item_1,0,10-K,47,"Google Cloud Platform enables developers to build, test, and deploy applications on Google's highly scalable and reliable infrastructure.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_48,Business,item_1,0,10-K,48,"Our G Suite productivity tools -- which include apps like Gmail, Docs, Drive, Calendar, Hangouts, and more -- are designed with real-time collaboration and machine intelligence to help people work smarter.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_49,Business,item_1,0,10-K,49,"Because more and more of today's great digital experiences are being built in the cloud, our Google Cloud products help businesses of all sizes take advantage of the latest technology advances to operate more efficiently.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
0001652044,Alphabet Inc.,2017,0001652044_10-K_2017,0001652044_10-K_2017_section_1_50,Business,item_1,0,10-K,50,"How we make money The goal of our advertising business is to deliver relevant ads at just the right time and to give people useful commercial information, regardless of the device they're using.",7370,2018-02-06,bin_2016_2020,2025-10-25 00:42:35.273032,2025-10-25 00:42:35.273032,v2.1_combined_extraction,D:\JoelDesktop folds_24\NEU FALL2025\MLops IE7374 Project\MLOps_Final\datasets\EXTRACTED_FILINGS\10-K\1652044_10K_2017_0001652044-18-000007.json,extract_and_convert
